PassengerID,PhoneNum
PA10958,+84628153538
PA10958,+84246241502
PA10959,+84470243518
PA10960,+65575492748
PA10961,+84263687465
PA10962,+84607293182
PA10962,+84978010365
PA10963,+66335853540
PA10964,+84142919235
PA10965,+84884034006
PA10965,+84854504517
PA10966,+84415020049
PA10966,+84290771978
PA10967,+84620364124
PA10967,+84457418928
PA10968,+84068760746
PA10969,+84018457780
PA10969,+84813265952
PA10970,+84016072450
PA10971,+84113839765
PA10971,+84938260032
PA10972,+84486440073
PA10972,+84927892488
PA10973,+84534866461
PA10974,+84653209348
PA10974,+84515001924
PA10975,+66080417348
PA10975,+66270871052
PA10976,+61612751783
PA10976,+61914941896
PA10977,+66355124502
PA10977,+66926665992
PA10978,+65439174403
PA10978,+65670783391
PA10979,+84775329196
PA10980,+65009405835
PA10980,+65187030380
PA10981,+84198354117
PA10982,+84915139796
PA10983,+84938792572
PA10983,+84020303795
PA10984,+84562601893
PA10984,+84013535620
PA10985,+84050207271
PA10986,+81565602662
PA10987,+84805804650
PA10987,+84125308763
PA10988,+84252839732
PA10988,+84919030760
PA10989,+84788890338
PA10990,+84212028261
PA10990,+84060136871
PA10991,+84704897958
PA10992,+84014308113
PA10992,+84640512875
PA10993,+84966283665
PA10993,+84041745484
PA10994,+84198035798
PA10995,+65088414887
PA10996,+84902777185
PA10996,+84404381702
PA10997,+65590967840
PA10998,+84175360482
PA10998,+84840343823
PA10999,+65771887937
PA11000,+84722758497
PA11001,+84628163499
PA11001,+84059624920
PA11002,+84367212423
PA11003,+61173986985
PA11003,+61932429569
PA11004,+84096885661
PA11005,+66214126011
PA11005,+66480705620
PA11006,+84317852900
PA11007,+82522913429
PA11007,+82926729454
PA11008,+84415336614
PA11008,+84904407973
PA11009,+84958412557
PA11010,+84108208208
PA11010,+84371282511
PA11011,+84200236705
PA11012,+84655759845
PA11012,+84140745029
PA11013,+82696460861
PA11014,+84576130833
PA11014,+84763993565
PA11015,+84483111577
PA11016,+84623753240
PA11016,+84998567342
PA11017,+84499649905
PA11018,+84523289501
PA11018,+84616100914
PA11019,+84589378310
PA11020,+84611558953
PA11020,+84059709241
PA11021,+84849677365
PA11021,+84750715120
PA11022,+84339371866
PA11023,+61901604423
PA11023,+61052187875
PA11024,+84086511849
PA11024,+84295258767
PA11025,+81597224436
PA11026,+84747101114
PA11027,+84499607244
PA11027,+84419365070
PA11028,+84174048017
PA11028,+84891213086
PA11029,+66596282613
PA11029,+66425143268
PA11030,+84531838028
PA11031,+84040679269
PA11032,+84069900486
PA11032,+84892716590
PA11033,+81861965857
PA11033,+81047456263
PA11034,+65204595890
PA11035,+82220940657
PA11035,+82164155780
PA11036,+33034000616
PA11036,+33625693488
PA11037,+84144874533
PA11037,+84949241969
PA11038,+84958294923
PA11039,+84114428582
PA11039,+84631043668
PA11040,+61296068086
PA11041,+84333664347
PA11041,+84090076860
PA11042,+82001015325
PA11043,+84508244479
PA11044,+65662133911
PA11044,+65477502846
PA11045,+1619016051
PA11045,+1857847246
PA11046,+33285573454
PA11047,+82386756129
PA11048,+81902740197
PA11049,+84033888993
PA11049,+84008268773
PA11050,+81514895326
PA11051,+61015041939
PA11051,+61027630335
PA11052,+84357190016
PA11053,+65632955548
PA11053,+65966807342
PA11054,+82905957288
PA11054,+82505732304
PA11055,+84360381350
PA11055,+84330877992
PA11056,+84293300438
PA11056,+84810058214
PA11057,+84067782011
PA11057,+84804441883
PA11058,+33556680435
PA11058,+33976532446
PA11059,+1374898815
PA11059,+1841375884
PA11060,+84248272864
PA11060,+84790439441
PA11061,+81344095019
PA11062,+61731815685
PA11062,+61126641769
PA11063,+84872757915
PA11064,+65337395601
PA11065,+65735512740
PA11066,+65371825824
PA11067,+84844231045
PA11068,+66485956208
PA11068,+66884219028
PA11069,+84889814436
PA11070,+84022307297
PA11071,+84993262694
PA11071,+84708053866
PA11072,+65923302078
PA11072,+65861100345
PA11073,+84675868228
PA11073,+84614293592
PA11074,+84310370700
PA11075,+84140126746
PA11076,+33411280738
PA11076,+33237277552
PA11077,+84451529018
PA11078,+84180952842
PA11079,+84813721951
PA11079,+84185089539
PA11080,+84657402451
PA11080,+84548684264
PA11081,+66941725469
PA11081,+66549966918
PA11082,+61131633998
PA11083,+81561653279
PA11084,+84324810786
PA11085,+84282419401
PA11085,+84480228083
PA11086,+84702256253
PA11087,+84738426869
PA11088,+82934014559
PA11089,+61821570825
PA11090,+84398130560
PA11090,+84556989802
PA11091,+84124879708
PA11091,+84479803811
PA11092,+84397883093
PA11093,+84060166163
PA11094,+84976259028
PA11094,+84568483898
PA11095,+84357941725
PA11096,+84143590309
PA11096,+84969855931
PA11097,+84256102325
PA11098,+84151139057
PA11098,+84379770153
PA11099,+61482921708
PA11100,+1030913717
PA11101,+84845269827
PA11101,+84009956563
PA11102,+84921302169
PA11103,+66675634380
PA11103,+66053892810
PA11104,+33123925341
PA11105,+84559436821
PA11105,+84481124137
PA11106,+84847434697
PA11106,+84489389017
PA11107,+65280869860
PA11108,+84854340020
PA11109,+84060189865
PA11109,+84137798084
PA11110,+33301389731
PA11110,+33739099757
PA11111,+84061239042
PA11111,+84347507078
PA11112,+82985377354
PA11113,+61102701998
PA11114,+84246495477
PA11114,+84848163401
PA11115,+84675805655
PA11116,+84524507633
PA11117,+84903688910
PA11117,+84851110053
PA11118,+49550965979
PA11118,+49882778394
PA11119,+1417272416
PA11119,+1669011459
PA11120,+84970778591
PA11121,+84163526897
PA11122,+61706037482
PA11123,+84539601420
PA11123,+84666103606
PA11124,+81847213383
PA11125,+84915052449
PA11126,+84593562447
PA11127,+84430623599
PA11127,+84830230911
PA11128,+84350749310
PA11128,+84673527494
PA11129,+66334489704
PA11130,+66916646388
PA11131,+65934239546
PA11132,+84612779983
PA11132,+84033704524
PA11133,+84069054899
PA11133,+84303161067
PA11134,+84321615009
PA11135,+84223334655
PA11135,+84243236302
PA11136,+65625791616
PA11136,+65109765266
PA11137,+84583199512
PA11137,+84631858226
PA11138,+84312183530
PA11139,+84777689987
PA11140,+66689410259
PA11140,+66025687121
PA11141,+82289414759
PA11141,+82786201450
PA11142,+81965123094
PA11143,+84632458719
PA11143,+84632335653
PA11144,+61457650555
PA11144,+61416273426
PA11145,+65596971472
PA11146,+84807713693
PA11146,+84657339566
PA11147,+1671318505
PA11147,+1687271830
PA11148,+84901966821
PA11149,+84595041734
PA11149,+84865289146
PA11150,+84858046343
PA11150,+84692429429
PA11151,+84543577224
PA11152,+81735420207
PA11152,+81943865369
PA11153,+84645888922
PA11153,+84844483403
PA11154,+82771004786
PA11155,+65026073091
PA11155,+65564916989
PA11156,+1211734415
PA11157,+49141049933
PA11158,+82839359926
PA11159,+84226264170
PA11160,+49534536577
PA11161,+84456278848
PA11161,+84848536441
PA11162,+84720906537
PA11162,+84203944857
PA11163,+84356392848
PA11164,+66160782525
PA11164,+66556253138
PA11165,+81059484900
PA11165,+81205625108
PA11166,+84935941145
PA11166,+84727951759
PA11167,+84085226470
PA11167,+84407371352
PA11168,+84173036084
PA11169,+84121784738
PA11170,+84742506713
PA11171,+84305966643
PA11172,+84974158767
PA11172,+84989373725
PA11173,+84480626533
PA11173,+84094885724
PA11174,+81687973554
PA11175,+84674958747
PA11176,+84077653552
PA11176,+84394546640
PA11177,+84246333908
PA11178,+84103639310
PA11178,+84639358250
PA11179,+65220290596
PA11179,+65811366326
PA11180,+84508463776
PA11180,+84216245186
PA11181,+84818521136
PA11182,+84028380566
PA11183,+84456460100
PA11183,+84506268936
PA11184,+84740304962
PA11185,+65551350934
PA11186,+81428444000
PA11187,+84343314751
PA11188,+65140138938
PA11189,+66979280881
PA11189,+66304354692
PA11190,+84983285252
PA11190,+84326019285
PA11191,+84873681067
PA11192,+33995408939
PA11192,+33858366344
PA11193,+66158676383
PA11194,+84750328866
PA11195,+66180575564
PA11196,+84404919042
PA11197,+84236412391
PA11197,+84714867344
PA11198,+61714854023
PA11199,+66948416350
PA11199,+66624764062
PA11200,+84839176898
PA11201,+84477350115
PA11202,+82122442713
PA11202,+82591820814
PA11203,+33983152574
PA11204,+84167485587
PA11205,+84661947090
PA11205,+84090201380
PA11206,+84248962600
PA11207,+33487075038
PA11207,+33227516047
PA11208,+84240633638
PA11209,+84861064568
PA11210,+84284184594
PA11211,+84213095119
PA11212,+84723188291
PA11212,+84996363044
PA11213,+84052698164
PA11214,+81249281835
PA11214,+81791563484
PA11215,+84799911811
PA11216,+84212304749
PA11216,+84225511473
PA11217,+84118729898
PA11217,+84047557757
PA11218,+84339040120
PA11218,+84096371250
PA11219,+33217774347
PA11219,+33651935672
PA11220,+84170208540
PA11221,+84095215551
PA11221,+84698099830
PA11222,+65378447943
PA11222,+65743521551
PA11223,+84517052953
PA11224,+84762693754
PA11224,+84629353109
PA11225,+84763340594
PA11225,+84839314790
PA11226,+65368294711
PA11227,+66105706182
PA11228,+84005077185
PA11228,+84181072463
PA11229,+66125896839
PA11230,+84181694887
PA11231,+84047109506
PA11231,+84115804341
PA11232,+81881719845
PA11232,+81669419340
PA11233,+84288985078
PA11233,+84192673189
PA11234,+66268988609
PA11235,+84469254083
PA11235,+84452495209
PA11236,+84660145511
PA11236,+84034671367
PA11237,+84243671476
PA11238,+49651436777
PA11238,+49472161923
PA11239,+84240567276
PA11239,+84308955525
PA11240,+65859580786
PA11241,+82886506799
PA11241,+82636823048
PA11242,+81548317473
PA11243,+84033149509
PA11243,+84079800199
PA11244,+84848839192
PA11244,+84809778338
PA11245,+66323741643
PA11245,+66965014852
PA11246,+66991466517
PA11247,+84884182851
PA11248,+84939917916
PA11249,+84422480203
PA11249,+84951889872
PA11250,+84301018410
PA11250,+84051783726
PA11251,+61684437420
PA11251,+61174910882
PA11252,+84177668649
PA11252,+84901150742
PA11253,+84050838635
PA11253,+84711919448
PA11254,+84140132336
PA11254,+84923193762
PA11255,+84740074610
PA11255,+84684961513
PA11256,+84260542760
PA11257,+84312776852
PA11258,+84679816920
PA11258,+84507119743
PA11259,+84915463817
PA11260,+66753533672
PA11260,+66564721295
PA11261,+84929059204
PA11261,+84273186776
PA11262,+33234527551
PA11263,+84066084211
PA11263,+84628363889
PA11264,+84068022429
PA11265,+84325485056
PA11266,+65532278737
PA11266,+65255943004
PA11267,+84234428101
PA11268,+1231825191
PA11269,+66400854840
PA11269,+66268553968
PA11270,+61850798442
PA11270,+61893119434
PA11271,+82432219296
PA11272,+84393673983
PA11272,+84248680303
PA11273,+84499454948
PA11274,+84022107066
PA11274,+84874845203
PA11275,+84760247515
PA11275,+84976480492
PA11276,+84797708712
PA11276,+84483283831
PA11277,+66022145367
PA11277,+66683547539
PA11278,+65368709618
PA11278,+65892734165
PA11279,+65961066664
PA11280,+84803706639
PA11281,+84068586559
PA11282,+81803195493
PA11282,+81153586831
PA11283,+84784587859
PA11284,+84119681449
PA11284,+84103611352
PA11285,+61591854690
PA11285,+61220533182
PA11286,+66227654132
PA11286,+66994609083
PA11287,+61863012384
PA11287,+61783070757
PA11288,+65184208752
PA11288,+65214540576
PA11289,+65023316992
PA11290,+84957866414
PA11290,+84549055822
PA11291,+65296021896
PA11291,+65435237251
PA11292,+84867304291
PA11293,+84322696602
PA11294,+81274180874
PA11294,+81698211958
PA11295,+84629213121
PA11296,+66848037859
PA11296,+66085001626
PA11297,+81566907594
PA11297,+81259318238
PA11298,+84923227865
PA11299,+1927549668
PA11300,+84222310048
PA11300,+84617429998
PA11301,+84238062435
PA11301,+84160443336
PA11302,+84572286016
PA11302,+84468097162
PA11303,+1120549166
PA11303,+1497811942
PA11304,+61612262697
PA11304,+61426115194
PA11305,+66022607414
PA11305,+66817012647
PA11306,+84345984585
PA11306,+84216835439
PA11307,+65804509301
PA11307,+65333151701
PA11308,+81765375001
PA11309,+84731495449
PA11309,+84297336045
PA11310,+84710428445
PA11311,+84328575332
PA11312,+66069990309
PA11312,+66831908872
PA11313,+84751195230
PA11313,+84035214569
PA11314,+84288355427
PA11314,+84117598859
PA11315,+84881802979
PA11316,+84009981417
PA11316,+84683239141
PA11317,+84009202020
PA11318,+84553947390
PA11319,+65859675432
PA11319,+65383478218
PA11320,+81481748555
PA11320,+81570310130
PA11321,+81122721734
PA11322,+84647882784
PA11323,+84821851184
PA11324,+84919046904
PA11324,+84127010336
PA11325,+84158532909
PA11326,+84547125709
PA11326,+84342648103
PA11327,+61353906680
PA11327,+61497622456
PA11328,+84381770333
PA11328,+84737648249
PA11329,+84983388415
PA11330,+84909202588
PA11331,+81232396715
PA11331,+81090545117
PA11332,+84909290860
PA11332,+84551330933
PA11333,+84762904624
PA11334,+84152649094
PA11335,+84385424235
PA11336,+84170563122
PA11337,+84045125329
PA11337,+84489588294
PA11338,+84470352491
PA11339,+1691223744
PA11339,+1433940633
PA11340,+84878118471
PA11341,+65070562451
PA11342,+84915015957
PA11342,+84258131974
PA11343,+82191228087
PA11343,+82388490838
PA11344,+65995961803
PA11344,+65492769691
PA11345,+61301076581
PA11345,+61636306969
PA11346,+84276594184
PA11346,+84915748350
PA11347,+61431553965
PA11347,+61923125622
PA11348,+66348888093
PA11348,+66627968218
PA11349,+84270348325
PA11349,+84841114632
PA11350,+84846834112
PA11351,+81702183037
PA11352,+61187382733
PA11352,+61780577925
PA11353,+84781449046
PA11354,+82270932101
PA11355,+84013223125
PA11356,+61193942223
PA11357,+61579637448
PA11357,+61337478126
PA11358,+66285072791
PA11358,+66996341698
PA11359,+66753548376
PA11360,+84242217952
PA11360,+84860577552
PA11361,+65199643416
PA11362,+84912630290
PA11362,+84859944783
PA11363,+84396010100
PA11364,+84708488952
PA11365,+65795683466
PA11365,+65696882797
PA11366,+84794969980
PA11367,+61401890681
PA11368,+84532444724
PA11368,+84903716225
PA11369,+84007042303
PA11369,+84871181066
PA11370,+65054664506
PA11371,+65736973397
PA11372,+84143857129
PA11373,+84568965584
PA11373,+84089299458
PA11374,+84545553346
PA11374,+84681521241
PA11375,+84748855168
PA11376,+84333937179
PA11377,+84680162650
PA11377,+84985516787
PA11378,+84609247632
PA11378,+84632079454
PA11379,+84561279892
PA11379,+84814070488
PA11380,+84989942294
PA11380,+84732891850
PA11381,+84888354642
PA11382,+84610448807
PA11382,+84818604523
PA11383,+84820953190
PA11383,+84294493182
PA11384,+81098718554
PA11385,+66112403715
PA11385,+66936029515
PA11386,+84719805314
PA11386,+84197754097
PA11387,+84084599113
PA11388,+82808933522
PA11389,+84257328040
PA11390,+81796892816
PA11391,+65833916896
PA11391,+65372206144
PA11392,+84199430827
PA11393,+66206424860
PA11393,+66698080210
PA11394,+84335386761
PA11394,+84668457033
PA11395,+84205815634
PA11396,+65144337857
PA11396,+65215596289
PA11397,+84496873285
PA11398,+84315270697
PA11398,+84419445758
PA11399,+84782323198
PA11399,+84697407245
PA11400,+84063126868
PA11401,+84026065052
PA11401,+84387151526
PA11402,+84211484894
PA11402,+84220507529
PA11403,+66265538744
PA11404,+84189116359
PA11405,+65569432725
PA11406,+61662785852
PA11407,+84325011753
PA11408,+84324041305
PA11409,+84607920180
PA11409,+84428214856
PA11410,+84421056733
PA11411,+84328384403
PA11412,+84442091391
PA11412,+84122438443
PA11413,+84041340851
PA11413,+84043056589
PA11414,+84142363778
PA11415,+84873655229
PA11415,+84364244811
PA11416,+84849279096
PA11417,+65795916629
PA11417,+65982571399
PA11418,+84418615425
PA11418,+84426197563
PA11419,+66449943905
PA11419,+66359684227
PA11420,+65033243295
PA11420,+65972884471
PA11421,+84130231209
PA11421,+84557032151
PA11422,+84800964126
PA11423,+84160119911
PA11423,+84752810336
PA11424,+66077674786
PA11425,+84742421213
PA11425,+84520009253
PA11426,+84982960038
PA11427,+84986754441
PA11428,+61380975619
PA11428,+61897049223
PA11429,+84984992983
PA11430,+82355531645
PA11431,+65860545566
PA11431,+65351046313
PA11432,+84669295457
PA11433,+65437653159
PA11434,+81435979895
PA11435,+84773642861
PA11436,+84957988528
PA11436,+84200121659
PA11437,+84082848752
PA11438,+84774334807
PA11439,+84603754982
PA11439,+84278839770
PA11440,+84054388527
PA11441,+65065706119
PA11441,+65819987074
PA11442,+84669458874
PA11443,+84826273602
PA11443,+84380936476
PA11444,+81692127711
PA11445,+84352424292
PA11445,+84698641224
PA11446,+84278503095
PA11446,+84651477349
PA11447,+65754918926
PA11447,+65357250223
PA11448,+1736057862
PA11449,+65179811390
PA11450,+84399815016
PA11451,+66374439808
PA11452,+66767587746
PA11452,+66220649479
PA11453,+82328205477
PA11453,+82439621562
PA11454,+84054698112
PA11455,+82754474568
PA11455,+82385482362
PA11456,+84092635961
PA11457,+84830531196
PA11458,+84111225124
PA11458,+84802580550
PA11459,+84148459250
PA11460,+84368364896
PA11460,+84791120938
PA11461,+82816058288
PA11462,+84695915955
PA11463,+1520417946
PA11463,+1229249554
PA11464,+65435046561
PA11464,+65130415921
PA11465,+61176256747
PA11466,+84720851033
PA11467,+1566248591
PA11468,+84654514383
PA11468,+84554812531
PA11469,+84762063912
PA11470,+84679595987
PA11470,+84379067722
PA11471,+81429765731
PA11471,+81540705896
PA11472,+84220116110
PA11473,+65137727699
PA11473,+65750275469
PA11474,+84196902622
PA11474,+84150815909
PA11475,+82909041778
PA11475,+82177104361
PA11476,+65935450328
PA11476,+65985791330
PA11477,+61186204682
PA11477,+61095981983
PA11478,+81289274491
PA11478,+81202114382
PA11479,+84946796468
PA11479,+84691459173
PA11480,+84757413632
PA11480,+84723118623
PA11481,+1451918403
PA11482,+84120405916
PA11482,+84167938797
PA11483,+84695818778
PA11484,+84911436425
PA11485,+84446187262
PA11485,+84516406714
PA11486,+84029022837
PA11487,+65070662274
PA11488,+65104869324
PA11489,+84375468478
PA11490,+1386377710
PA11490,+1730116933
PA11491,+84218194048
PA11491,+84147400792
PA11492,+65279970927
PA11492,+65561271941
PA11493,+84729418043
PA11493,+84846588100
PA11494,+84804828258
PA11495,+84703630712
PA11495,+84874323359
PA11496,+84266134848
PA11496,+84025837916
PA11497,+84768475721
PA11498,+81881245135
PA11498,+81321984780
PA11499,+65446557220
PA11499,+65990276575
PA11500,+84426181281
PA11500,+84476400564
PA11501,+84423681590
PA11501,+84798238082
PA11502,+84018407360
PA11503,+84962239973
PA11504,+84407033662
PA11504,+84710069178
PA11505,+84713866893
PA11505,+84637454499
PA11506,+66756885881
PA11506,+66336099905
PA11507,+84663964092
PA11508,+84569177377
PA11509,+84805001227
PA11509,+84441230369
PA11510,+84799725280
PA11511,+84372870872
PA11512,+84212263755
PA11512,+84563286290
PA11513,+84505258750
PA11513,+84136307734
PA11514,+66658845231
PA11515,+84640370409
PA11516,+81777158365
PA11516,+81674840633
PA11517,+84687014959
PA11517,+84630791416
PA11518,+84826473438
PA11519,+66791645339
PA11519,+66645460482
PA11520,+84126713357
PA11520,+84153156825
PA11521,+84266617632
PA11522,+84474988030
PA11522,+84045254811
PA11523,+84023250400
PA11524,+84571521400
PA11525,+66493099920
PA11525,+66187022768
PA11526,+84045384981
PA11527,+65017455567
PA11527,+65370139460
PA11528,+84564228476
PA11529,+33933870604
PA11530,+84263045265
PA11530,+84699739949
PA11531,+84846148740
PA11532,+84571540452
PA11532,+84522860462
PA11533,+84781356121
PA11533,+84738480323
PA11534,+82315225626
PA11534,+82778932158
PA11535,+66832782201
PA11535,+66094774021
PA11536,+82793792191
PA11537,+84309305007
PA11538,+84356503686
PA11538,+84405004590
PA11539,+66403886959
PA11540,+84691036829
PA11540,+84405204571
PA11541,+84063124590
PA11542,+84650881902
PA11543,+82446266915
PA11543,+82603665406
PA11544,+66547396495
PA11544,+66390483786
PA11545,+66913415317
PA11545,+66382569310
PA11546,+84417561443
PA11547,+84412140217
PA11547,+84697708276
PA11548,+84025343819
PA11548,+84890396647
PA11549,+65219468641
PA11549,+65935507763
PA11550,+84872194229
PA11551,+66070744675
PA11552,+84444853556
PA11553,+84946766835
PA11553,+84593018409
PA11554,+84881750679
PA11555,+84927209900
PA11556,+84022600107
PA11556,+84484510110
PA11557,+84462934276
PA11557,+84476645152
PA11558,+49205752397
PA11559,+1773361794
PA11559,+1822562023
PA11560,+82548435404
PA11560,+82090322140
PA11561,+61163822822
PA11562,+84462553957
PA11563,+65427602859
PA11563,+65683840280
PA11564,+84703546158
PA11565,+84218045513
PA11566,+66451546835
PA11566,+66881992861
PA11567,+84893730675
PA11567,+84425265154
PA11568,+84279171613
PA11569,+84702839628
PA11569,+84465758815
PA11570,+82051681214
PA11571,+84820349434
PA11571,+84327518088
PA11572,+84589657635
PA11572,+84165769871
PA11573,+84910831514
PA11574,+66970549021
PA11575,+66177482327
PA11576,+84650090544
PA11577,+84794363912
PA11577,+84274702351
PA11578,+82740234377
PA11578,+82011983444
PA11579,+66970079674
PA11579,+66369130257
PA11580,+84277798703
PA11580,+84084249832
PA11581,+66382577712
PA11581,+66667678236
PA11582,+84380210062
PA11582,+84534094131
PA11583,+33460558319
PA11583,+33647553416
PA11584,+84341437218
PA11584,+84055619398
PA11585,+84754375154
PA11585,+84641366233
PA11586,+84905158556
PA11587,+84491814937
PA11588,+61261948384
PA11589,+84748302393
PA11589,+84386971118
PA11590,+84485298509
PA11591,+84967695185
PA11591,+84834524615
PA11592,+84878451652
PA11592,+84387670828
PA11593,+84078145774
PA11594,+84316722837
PA11594,+84557619974
PA11595,+84759940747
PA11595,+84321487869
PA11596,+33612918861
PA11597,+84220194135
PA11597,+84803513407
PA11598,+84833883228
PA11598,+84732454731
PA11599,+1816855157
PA11600,+82740643233
PA11600,+82891366903
PA11601,+65302772384
PA11602,+65587309269
PA11602,+65965156149
PA11603,+84269345252
PA11604,+84062241548
PA11604,+84111475193
PA11605,+65183337551
PA11605,+65088767447
PA11606,+84827360759
PA11607,+84309266139
PA11607,+84699257329
PA11608,+65394192820
PA11608,+65700981384
PA11609,+84344271408
PA11609,+84708951670
PA11610,+84405049678
PA11611,+84427239237
PA11612,+84572426650
PA11613,+84081909054
PA11613,+84230341473
PA11614,+84570888874
PA11614,+84201655692
PA11615,+66263265103
PA11616,+84383810327
PA11616,+84297642510
PA11617,+84805867992
PA11618,+84130440448
PA11618,+84380310299
PA11619,+84839374962
PA11620,+81425866556
PA11621,+84836451496
PA11622,+84313327034
PA11622,+84680937609
PA11623,+81977499467
PA11623,+81111946286
PA11624,+84277935774
PA11625,+84900574490
PA11625,+84504925460
PA11626,+84479119197
PA11626,+84937688018
PA11627,+84664464263
PA11628,+66087967975
PA11629,+49999690441
PA11630,+84815456087
PA11631,+84553650973
PA11632,+84080549791
PA11633,+84199881420
PA11634,+33251415394
PA11634,+33412211479
PA11635,+84999616971
PA11636,+84319457431
PA11637,+61672072775
PA11637,+61946280966
PA11638,+84288690205
PA11639,+66453082822
PA11640,+84076071010
PA11640,+84851072551
PA11641,+82888143914
PA11642,+84788398075
PA11643,+84349056281
PA11643,+84937312338
PA11644,+84008947390
PA11645,+84458060475
PA11646,+84475737447
PA11646,+84593797076
PA11647,+66848165098
PA11648,+84292973161
PA11648,+84399435536
PA11649,+84426612737
PA11650,+84241670671
PA11651,+82467332102
PA11652,+66615200729
PA11652,+66989608495
PA11653,+84915208772
PA11653,+84088151054
PA11654,+1651851216
PA11654,+1281888629
PA11655,+65373330831
PA11656,+49573755302
PA11657,+84992975966
PA11657,+84968685877
PA11658,+65932549285
PA11658,+65131863975
PA11659,+84777440276
PA11660,+84615511882
PA11660,+84635335162
PA11661,+65131570775
PA11662,+84216890796
PA11663,+84643763780
PA11664,+66584176238
PA11665,+84756598627
PA11666,+65824206001
PA11666,+65124234890
PA11667,+84966707030
PA11667,+84843268535
PA11668,+65791490857
PA11668,+65542298650
PA11669,+84303366786
PA11670,+65839271847
PA11671,+65575048939
PA11672,+84450270813
PA11673,+84013017515
PA11674,+84734407244
PA11674,+84534707789
PA11675,+84628074746
PA11676,+81957463693
PA11676,+81863315515
PA11677,+66139785956
PA11677,+66048301594
PA11678,+81996867893
PA11679,+84877713544
PA11679,+84421347833
PA11680,+81905017565
PA11680,+81053553014
PA11681,+66532960675
PA11681,+66867144148
PA11682,+65345242912
PA11682,+65991162240
PA11683,+84921482605
PA11684,+81032239840
PA11684,+81590498538
PA11685,+61230648754
PA11686,+84304706986
PA11687,+84644904211
PA11687,+84684001922
PA11688,+66270333830
PA11688,+66929647662
PA11689,+61097954410
PA11690,+66813917689
PA11690,+66582201218
PA11691,+65933954731
PA11691,+65966670132
PA11692,+84486952762
PA11692,+84302334670
PA11693,+84186252713
PA11693,+84752116417
PA11694,+66666607383
PA11694,+66339878072
PA11695,+84069128387
PA11695,+84105516054
PA11696,+84659980433
PA11696,+84999578047
PA11697,+66839013365
PA11697,+66128963787
PA11698,+65355270476
PA11699,+82101600576
PA11700,+84074010695
PA11700,+84734846954
PA11701,+81061450028
PA11701,+81801341339
PA11702,+84488549862
PA11703,+84011594627
PA11704,+84141362094
PA11704,+84726206668
PA11705,+84036892081
PA11705,+84790685220
PA11706,+84933606523
PA11706,+84369908270
PA11707,+84685216862
PA11707,+84556576083
PA11708,+33385331100
PA11708,+33534001191
PA11709,+84504696024
PA11710,+84352307324
PA11710,+84682478427
PA11711,+84836751784
PA11711,+84363442642
PA11712,+49960086355
PA11713,+82575180372
PA11714,+82451687509
PA11714,+82218305970
PA11715,+84744795604
PA11716,+65256439982
PA11717,+65421109602
PA11718,+84998954710
PA11719,+84145427567
PA11720,+84009668889
PA11720,+84503354809
PA11721,+84176725429
PA11722,+84362968223
PA11723,+66109993296
PA11724,+84839422826
PA11725,+84065969601
PA11726,+84909594438
PA11727,+84682522555
PA11727,+84693332426
PA11728,+84709212716
PA11728,+84444619826
PA11729,+84413662853
PA11730,+61827752049
PA11731,+84250599375
PA11732,+84004803554
PA11732,+84754862837
PA11733,+84281196197
PA11733,+84438232616
PA11734,+66135637031
PA11735,+84807043343
PA11736,+84496577129
PA11736,+84825720298
PA11737,+84149640242
PA11737,+84664628872
PA11738,+66995709180
PA11739,+84759133042
PA11740,+66989614805
PA11740,+66238022485
PA11741,+84896197163
PA11741,+84046988052
PA11742,+65492184710
PA11742,+65330644871
PA11743,+84688700293
PA11744,+49212208458
PA11744,+49573955919
PA11745,+81390665083
PA11746,+84756646549
PA11746,+84803027834
PA11747,+65749272989
PA11748,+84624337978
PA11749,+84816330299
PA11749,+84100604548
PA11750,+84203386452
PA11750,+84098171343
PA11751,+84915584582
PA11752,+82980604371
PA11752,+82080677178
PA11753,+84377403163
PA11753,+84233358843
PA11754,+84051904940
PA11754,+84786333482
PA11755,+84557292638
PA11756,+84825263245
PA11756,+84262910883
PA11757,+66068093932
PA11757,+66223895716
PA11758,+84813987105
PA11759,+1744512160
PA11760,+49050408837
PA11761,+84655386551
PA11761,+84436023419
PA11762,+82028789659
PA11763,+84447401021
PA11763,+84415587658
PA11764,+84624153603
PA11764,+84711978100
PA11765,+66990459866
PA11765,+66975465468
PA11766,+84981246840
PA11767,+61753407762
PA11767,+61867182166
PA11768,+66585356034
PA11768,+66907992493
PA11769,+61568143321
PA11769,+61191378311
PA11770,+82107182747
PA11770,+82773881624
PA11771,+81188958247
PA11771,+81076065661
PA11772,+61381127724
PA11772,+61350590433
PA11773,+84218603239
PA11773,+84277849146
PA11774,+65903368768
PA11774,+65562681383
PA11775,+33285687297
PA11775,+33583268174
PA11776,+84090309086
PA11777,+82672662289
PA11778,+66188566973
PA11778,+66079076336
PA11779,+33118858482
PA11779,+33120476023
PA11780,+84558317102
PA11781,+84284128471
PA11781,+84768713334
PA11782,+84109634530
PA11783,+84185761794
PA11784,+61166115411
PA11784,+61718444915
PA11785,+84770184559
PA11786,+84510215794
PA11787,+84477645416
PA11787,+84777184717
PA11788,+84479075780
PA11788,+84143855455
PA11789,+84081398129
PA11790,+81578771197
PA11791,+61890125903
PA11791,+61719542387
PA11792,+84165984611
PA11792,+84280515181
